,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,special_hours,messaging
398,vwlHCU1nZ36o7DRJiV-aLQ,whataburger-mckinney,Whataburger,https://s3-media2.fl.yelpcdn.com/bphoto/m66rQ34bkr-CRrzzMNNMXQ/o.jpg,True,False,https://www.yelp.com/biz/whataburger-mckinney?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19723909917,(972) 390-9917,85,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'address1': '8608 State Highway 121', 'address2': '', 'address3': '', 'city': 'Mckinney', 'zip_code': '75070', 'country': 'US', 'state': 'TX', 'display_address': ['8608 State Highway 121', 'Mckinney, TX 75070'], 'cross_streets': ''}","{'latitude': 33.12824405357833, 'longitude': -96.72703182996143}","['https://s3-media2.fl.yelpcdn.com/bphoto/m66rQ34bkr-CRrzzMNNMXQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/27tTKhcvojXDyuWKlaqiFA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/L-dNva2XvIW0Mrok1fgSag/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
399,yTLCJduGNoCQthPTEF7S-A,dickeys-barbecue-pit-mckinney-7,Dickey's Barbecue Pit,https://s3-media4.fl.yelpcdn.com/bphoto/YbG4zB83AGfYxopuz5wjAg/o.jpg,True,False,https://www.yelp.com/biz/dickeys-barbecue-pit-mckinney-7?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19727271300,(972) 727-1300,58,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'address1': '8628 Hwy 121', 'address2': None, 'address3': '', 'city': 'McKinney', 'zip_code': '75070', 'country': 'US', 'state': 'TX', 'display_address': ['8628 Hwy 121', 'McKinney, TX 75070'], 'cross_streets': ''}","{'latitude': 33.12811705829375, 'longitude': -96.7274274}","['https://s3-media4.fl.yelpcdn.com/bphoto/YbG4zB83AGfYxopuz5wjAg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/5VajIQQr5A1d5nIyHRvVvQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/95U2be0kmXD6Gb_w_YQI2A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
400,7JDoHq4CVcyX6rUG8umgqA,taco-bell-mckinney-6,Taco Bell,https://s3-media2.fl.yelpcdn.com/bphoto/6nCGOZKYX30Wj51w-glXhQ/o.jpg,True,False,https://www.yelp.com/biz/taco-bell-mckinney-6?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12143834624,(214) 383-4624,58,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",1.5,"{'address1': '8658 Highway 121', 'address2': '', 'address3': '', 'city': 'McKinney', 'zip_code': '75070', 'country': 'US', 'state': 'TX', 'display_address': ['8658 Highway 121', 'McKinney, TX 75070'], 'cross_streets': ''}","{'latitude': 33.1278232729957, 'longitude': -96.727977684284}","['https://s3-media2.fl.yelpcdn.com/bphoto/6nCGOZKYX30Wj51w-glXhQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/D5hXtqGygGI46lcdoLKPRA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/qY14V3nhNGE2qlZwbIc2Sw/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
401,1M6R5YO87u7qdZLBC7pzTQ,chick-fil-a-mckinney,Chick-fil-A,https://s3-media3.fl.yelpcdn.com/bphoto/aXyVYdQtr_tP_JFNe-2BTw/o.jpg,True,False,https://www.yelp.com/biz/chick-fil-a-mckinney?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19723960100,(972) 396-0100,91,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'address1': '8700 State Highway 121', 'address2': None, 'address3': None, 'city': 'Mckinney', 'zip_code': '75070', 'country': 'US', 'state': 'TX', 'display_address': ['8700 State Highway 121', 'Mckinney, TX 75070'], 'cross_streets': ''}","{'latitude': 33.1277085, 'longitude': -96.7286043}","['https://s3-media3.fl.yelpcdn.com/bphoto/aXyVYdQtr_tP_JFNe-2BTw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/JTkobqnQ6r0auT1HErTdBA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ZjK5rLwNyFsomlaZpAq4Iw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"[{'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-11-25', 'is_closed': None, 'start': '0630', 'end': '2200', 'is_overnight': False}, {'date': '2022-12-24', 'is_closed': None, 'start': '0630', 'end': '1600', 'is_overnight': False}, {'date': '2022-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-31', 'is_closed': None, 'start': '0630', 'end': '1600', 'is_overnight': False}, {'date': '2023-01-01', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]","{'url': 'https://www.yelp.com/raq/1M6R5YO87u7qdZLBC7pzTQ?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
402,i0OoO-IfchgdM46gH8poJA,casa-del-bro-mexican-grill-and-creamery-frisco,Casa Del Bro Mexican Grill & Creamery,https://s3-media1.fl.yelpcdn.com/bphoto/bcun8jic7zv7z2EUw4W58A/o.jpg,True,False,https://www.yelp.com/biz/casa-del-bro-mexican-grill-and-creamery-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14692005570,(469) 200-5570,186,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,"{'address1': '5444 Fm 423', 'address2': 'Ste 100', 'address3': '', 'city': 'Frisco', 'zip_code': '75036', 'country': 'US', 'state': 'TX', 'display_address': ['5444 Fm 423', 'Ste 100', 'Frisco, TX 75036'], 'cross_streets': ''}","{'latitude': 33.124091, 'longitude': -96.89003}","['https://s3-media1.fl.yelpcdn.com/bphoto/bcun8jic7zv7z2EUw4W58A/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/q0c5Rzashj743wiXOUq3hg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/S9Vo1OW0BxyLuc1EdvjrNw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,"{'url': 'https://www.yelp.com/raq/i0OoO-IfchgdM46gH8poJA?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
403,3m1fFOsPlS2cpq1hBCPShA,barneys-brunch-house-frisco,Barney's Brunch House,https://s3-media4.fl.yelpcdn.com/bphoto/jF6aQDQeTZB-C0rGMD0o6g/o.jpg,True,False,https://www.yelp.com/biz/barneys-brunch-house-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12144946363,(214) 494-6363,872,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'address1': '5480 Farm to Market Rd 423', 'address2': 'Ste 700', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['5480 Farm to Market Rd 423', 'Ste 700', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.1243894, 'longitude': -96.889310516417}","['https://s3-media4.fl.yelpcdn.com/bphoto/jF6aQDQeTZB-C0rGMD0o6g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/MNfgrIxVi_KrL65OcQmYiQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Q9PFjmjr1vEIU2AV0Bv7JQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
404,eVv3L2EFs1BiC85xb9fjKQ,tailgaters-sports-bar-and-grill-frisco-3,Tailgaters Sports Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/umO4GI7Mjl45hx2Ihjj0KA/o.jpg,False,False,https://www.yelp.com/biz/tailgaters-sports-bar-and-grill-frisco-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12144691811,(214) 469-1811,90,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'address1': '5605 Farm To Market 423', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['5605 Farm To Market 423', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.1256985233012, 'longitude': -96.8914939318733}","['https://s3-media3.fl.yelpcdn.com/bphoto/umO4GI7Mjl45hx2Ihjj0KA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/A9yIHRqc-WcZCC1HBeqg8Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/PqTTFY8lJpOlLMG8GRs2xg/o.jpg']",$$,,"['pickup', 'delivery']",,
405,Q3-03ugxTJQdb1uiiu8OOg,yum-asian-bistro-frisco-2,Yum Asian Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/ijMk943Qdy4xagMiZjKdig/o.jpg,True,False,https://www.yelp.com/biz/yum-asian-bistro-frisco-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12144692309,(214) 469-2309,226,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'address1': '5444 Fm 423', 'address2': 'Ste 200', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['5444 Fm 423', 'Ste 200', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.1241922323109, 'longitude': -96.8900759518147}","['https://s3-media2.fl.yelpcdn.com/bphoto/ijMk943Qdy4xagMiZjKdig/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/4lj7CxqNTaVg7Ms-juzR7Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/r6rMz-utMGslEupdh6JOXw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
406,Oc21t1r_VYI8ua_4vl4yBA,mcdonalds-frisco-12,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/PmENnKay5zS64L9HZ-724w/o.jpg,True,False,https://www.yelp.com/biz/mcdonalds-frisco-12?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12144691605,(214) 469-1605,56,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'address1': '5555 Fm 423', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['5555 Fm 423', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.125323, 'longitude': -96.891825}","['https://s3-media3.fl.yelpcdn.com/bphoto/PmENnKay5zS64L9HZ-724w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/VekO8axxsMhKoCMvPeNrPA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0f7BX5Z9CI7ZTGeLsgl8UA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0500', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0500', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0500', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0500', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0500', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '0500', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '0500', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
407,KOdQv5TtIXNju-ZIUpahEA,raising-cane-s-chicken-fingers-frisco,Raising Cane’s Chicken Fingers,https://s3-media1.fl.yelpcdn.com/bphoto/Rdg38fHURZDFEy3aLoBI2g/o.jpg,False,False,https://www.yelp.com/biz/raising-cane-s-chicken-fingers-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12144946094,(214) 494-6094,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'address1': '5688 Fm 423', 'address2': '', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['5688 Fm 423', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.125842, 'longitude': -96.890921}","['https://s3-media1.fl.yelpcdn.com/bphoto/Rdg38fHURZDFEy3aLoBI2g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Mx9HdAVhzXpR9KEXcGgrKA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/BIYkZx1o7BaGLmvJXzLWYg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
408,OZt4IgydXAJY-mxkdvOchA,wendys-dallas-44,Wendy's,https://s3-media2.fl.yelpcdn.com/bphoto/JrZJt8yYxeHzqpDkDB_f1A/o.jpg,True,False,https://www.yelp.com/biz/wendys-dallas-44?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12149194547,(214) 919-4547,25,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,"{'address1': '5622 Fm 423', 'address2': '', 'address3': None, 'city': 'Dallas', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['5622 Fm 423', 'Dallas, TX 75034'], 'cross_streets': ''}","{'latitude': 33.125788, 'longitude': -96.890472}","['https://s3-media2.fl.yelpcdn.com/bphoto/JrZJt8yYxeHzqpDkDB_f1A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/O1xZegrndkcHoHbeZvAlTA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/aEZS9hPBA8skL-bmyEIZTA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,"{'url': 'https://www.yelp.com/raq/OZt4IgydXAJY-mxkdvOchA?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
409,pk-llAKgf8b1a9HY1UHszw,subway-frisco-26,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/2FASAK-KKe0DhZuTVdFs-A/o.jpg,True,False,https://www.yelp.com/biz/subway-frisco-26?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14698888862,(469) 888-8862,18,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'address1': '5570 Fm 423', 'address2': 'Ste 350', 'address3': None, 'city': 'Frisco', 'zip_code': '75036', 'country': 'US', 'state': 'TX', 'display_address': ['5570 Fm 423', 'Ste 350', 'Frisco, TX 75036'], 'cross_streets': ''}","{'latitude': 33.1260073073205, 'longitude': -96.8883001408394}","['https://s3-media2.fl.yelpcdn.com/bphoto/2FASAK-KKe0DhZuTVdFs-A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/g-3rmkFGWMC4y2Uyl9UjYQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/IFztPEFUN5_yNWf7WmCH3w/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
410,rI9NXTUM5cUB6xwMWsqWxQ,trufire-frisco-2,TruFire,https://s3-media4.fl.yelpcdn.com/bphoto/w0OHRCGdmoBXCfJBgWTAVw/o.jpg,True,False,https://www.yelp.com/biz/trufire-frisco-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12148723830,(214) 872-3830,690,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'address1': '6959 Lebanon Rd', 'address2': 'Ste 114', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['6959 Lebanon Rd', 'Ste 114', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.12215, 'longitude': -96.82463}","['https://s3-media4.fl.yelpcdn.com/bphoto/w0OHRCGdmoBXCfJBgWTAVw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/MRACK3R-qHbuJanmzYqxXw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/PMHcqnPRc1wkuYeeLBp3Jg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['pickup'],,
411,gYvN7itwBu9c1t9dlQVs2Q,j-theodore-frisco,J Theodore,https://s3-media2.fl.yelpcdn.com/bphoto/aKDP9aqOF8K7HrdPaoHboA/o.jpg,True,False,https://www.yelp.com/biz/j-theodore-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12147057775,(214) 705-7775,178,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'address1': '6959 Lebanon Rd', 'address2': 'Ste 110', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['6959 Lebanon Rd', 'Ste 110', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.121776, 'longitude': -96.82485}","['https://s3-media2.fl.yelpcdn.com/bphoto/aKDP9aqOF8K7HrdPaoHboA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/M4u8CfqTz_vWzSr_yyxK4A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/AlptaWlOgOkkOdMBcBK_Sw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
