,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging,special_hours
994,mbiZ_pjxsNQp0bHG7BMp3Q,jakers-bar-and-grill-meridian,Jakers Bar and Grill,https://s3-media3.fl.yelpcdn.com/bphoto/p63Y1e2AyOvEbh0CJBluJA/o.jpg,True,False,https://www.yelp.com/biz/jakers-bar-and-grill-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12082880898,(208) 288-0898,203,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'address1': '3268 E Pine Ave', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3268 E Pine Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6135354139317, 'longitude': -116.352261010759}","['https://s3-media3.fl.yelpcdn.com/bphoto/p63Y1e2AyOvEbh0CJBluJA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/QzqZ7SUn95D5MSmU15rtZg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/82cvKNH_fB-iK9K0ctiSqQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
995,uRKNO9OXofgjDaakh_5eBg,paddles-up-poké-meridian-meridian,Paddles Up Poké - Meridian,https://s3-media2.fl.yelpcdn.com/bphoto/0J-Ub8Xa7bZ3KQH64Kaegg/o.jpg,True,False,https://www.yelp.com/biz/paddles-up-pok%C3%A9-meridian-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088635711,(208) 863-5711,29,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.0,"{'address1': '3690 E Monarch Sky Ln', 'address2': 'Ste 135', 'address3': '', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['3690 E Monarch Sky Ln', 'Ste 135', 'Meridian, ID 83646'], 'cross_streets': ''}","{'latitude': 43.62108705644816, 'longitude': -116.348402}","['https://s3-media2.fl.yelpcdn.com/bphoto/0J-Ub8Xa7bZ3KQH64Kaegg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/seZfGoB36D2m5xHPpK1ZGQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/hl9GQR9VccpCZVvXe2FVww/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/uRKNO9OXofgjDaakh_5eBg?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
996,_eQA_RCQjBWQYvAR01gIng,duck-donuts-meridian-meridian,Duck Donuts - Meridian,https://s3-media2.fl.yelpcdn.com/bphoto/-gQUB4K3ilBxoL8xkZXrBw/o.jpg,True,False,https://www.yelp.com/biz/duck-donuts-meridian-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12089266670,(208) 926-6670,60,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'address1': '2126 N Eagle Rd', 'address2': 'Ste 140', 'address3': '', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['2126 N Eagle Rd', 'Ste 140', 'Meridian, ID 83646'], 'cross_streets': ''}","{'latitude': 43.6242914, 'longitude': -116.353868}","['https://s3-media2.fl.yelpcdn.com/bphoto/-gQUB4K3ilBxoL8xkZXrBw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Hapqrd19cer_Sb1OUin7IQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Bn8OXvL2VkjUQPRVnUoHUQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']","{'url': 'https://www.yelp.com/raq/_eQA_RCQjBWQYvAR01gIng?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
997,UasJAUd6M4An8teJipPQ_A,el-gallo-giró-mexican-restaurant-meridian,El Gallo Giro Mexican Street Food and Tequila Bar,https://s3-media2.fl.yelpcdn.com/bphoto/Ynzr4GB8wz2JR4homuAN6Q/o.jpg,True,False,https://www.yelp.com/biz/el-gallo-gir%C3%B3-mexican-restaurant-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12083228226,(208) 322-8226,59,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'address1': '1435 N Eagle Rd', 'address2': 'Ste 140', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['1435 N Eagle Rd', 'Ste 140', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.61783, 'longitude': -116.35557}","['https://s3-media2.fl.yelpcdn.com/bphoto/Ynzr4GB8wz2JR4homuAN6Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/RQNvdtCADcb2N5Me8_9uvw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/M1nHat67k1tWkksHtUFU-Q/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/UasJAUd6M4An8teJipPQ_A?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
998,ovlSok1TIaTU8PcgMs901w,cupbop-korean-bbq-meridian-3,Cupbop - Korean BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/8IyVqNI365nePlax2WVbPA/o.jpg,True,False,https://www.yelp.com/biz/cupbop-korean-bbq-meridian-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12089482534,(208) 948-2534,17,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'address1': '3243 E Village Dr', 'address2': 'Ste 110', 'address3': None, 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['3243 E Village Dr', 'Ste 110', 'Meridian, ID 83646'], 'cross_streets': ''}","{'latitude': 43.622807981864696, 'longitude': -116.3538303960361}","['https://s3-media1.fl.yelpcdn.com/bphoto/8IyVqNI365nePlax2WVbPA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/GvaalkvraS3YlM-CWYMg-A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/F3AqMThlFKgntFCgb7OIXw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']","{'url': 'https://www.yelp.com/raq/ovlSok1TIaTU8PcgMs901w?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
999,uH2tF2QIM8AbQKcZUZ0cIQ,famous-daves-bar-b-que-to-go-only-meridian-2,Famous Dave's Bar-B-Que - To Go Only,https://s3-media4.fl.yelpcdn.com/bphoto/6V4w0yIM28R50KlSovva6A/o.jpg,True,False,https://www.yelp.com/biz/famous-daves-bar-b-que-to-go-only-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088887801,(208) 888-7801,4,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'address1': '3551 E Fairview Avenue Ste B', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3551 E Fairview Avenue Ste B', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.619102, 'longitude': -116.35046}","['https://s3-media4.fl.yelpcdn.com/bphoto/6V4w0yIM28R50KlSovva6A/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/fMZhJs9Wff9X-aWm0Y85sg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/MVbAcTMJsrIm2MlCyQtsIQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
1000,EUjqIw0cCJuNfgwJEdoQOQ,johnny-carinos-meridian,Johnny Carino's,https://s3-media2.fl.yelpcdn.com/bphoto/3SdzKYD7Spz_3lYNDDMAUw/o.jpg,True,False,https://www.yelp.com/biz/johnny-carinos-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088887801,(208) 888-7801,132,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",2.5,"{'address1': '3551 E Fairview Ave', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3551 E Fairview Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6190936, 'longitude': -116.3526189}","['https://s3-media2.fl.yelpcdn.com/bphoto/3SdzKYD7Spz_3lYNDDMAUw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/crm2oA28JuoNLnMXqyoEgA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/9affKlp4BepAjR-zxZ_HCA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
1001,eUXaJEUbOWh2FThTD2xj7A,the-habit-burger-grill-meridian-4,The Habit Burger Grill,https://s3-media3.fl.yelpcdn.com/bphoto/MOlxj8__5cJCRLPwBurhxw/o.jpg,True,False,https://www.yelp.com/biz/the-habit-burger-grill-meridian-4?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088959975,(208) 895-9975,176,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'address1': '2206 N Eagle Rd', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['2206 N Eagle Rd', 'Meridian, ID 83646'], 'cross_streets': ''}","{'latitude': 43.62511, 'longitude': -116.3533}","['https://s3-media3.fl.yelpcdn.com/bphoto/MOlxj8__5cJCRLPwBurhxw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/5SPxcvDsdgNszVPSLSOKTg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/oMiwCGr30a4d4aNpmYE0Nw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"{'url': 'https://www.yelp.com/raq/eUXaJEUbOWh2FThTD2xj7A?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
1002,7p2AcJ8wJ7TOgM0skPUTcQ,ram-restaurant-and-brewery-meridian-2,Ram Restaurant & Brewery,https://s3-media1.fl.yelpcdn.com/bphoto/18kckenO5j9E_pgv7Izi5w/o.jpg,True,False,https://www.yelp.com/biz/ram-restaurant-and-brewery-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088880314,(208) 888-0314,157,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'address1': '3272 E Pine Ave', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3272 E Pine Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.61345, 'longitude': -116.35368}","['https://s3-media1.fl.yelpcdn.com/bphoto/18kckenO5j9E_pgv7Izi5w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/hjk6PzWOwXp_ioDYHBGSRg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/VeXDeTed8RLNfjsfi2meog/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
1003,-dsxu0V5X7OD17i8HcQovg,cinnaholic-meridian,Cinnaholic,https://s3-media1.fl.yelpcdn.com/bphoto/GASIo2_4LsLPY_jaNrQtCQ/o.jpg,True,False,https://www.yelp.com/biz/cinnaholic-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088847500,(208) 884-7500,90,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'address1': '3693 E Longwing Ln', 'address2': '', 'address3': None, 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['3693 E Longwing Ln', 'Meridian, ID 83646'], 'cross_streets': ''}","{'latitude': 43.621848, 'longitude': -116.3483549}","['https://s3-media1.fl.yelpcdn.com/bphoto/GASIo2_4LsLPY_jaNrQtCQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/dzWU9Yk-nlq94aSfmoMZEA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/9MWMwvIc4HBHojBQkTDf7A/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/-dsxu0V5X7OD17i8HcQovg?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}","[{'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]"
1004,1edFfBaJrIWB6-M_SylBlA,popeyes-louisiana-kitchen-meridian-5,Popeyes Louisiana Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/VwnYn2dPsup-_aCWVdOwAQ/o.jpg,True,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-meridian-5?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088559271,(208) 855-9271,51,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,"{'address1': '3671 East Fairview Avenue', 'address2': '', 'address3': None, 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3671 East Fairview Avenue', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6191550835566, 'longitude': -116.349128}","['https://s3-media2.fl.yelpcdn.com/bphoto/VwnYn2dPsup-_aCWVdOwAQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/GFX7-zFE_KP5DE_Djxejpw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/CCDJENMII4l50ek9pyxudg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
1005,7lwODdwU_-KaTRAyyXG29w,cafe-rio-mexican-grill-meridian-2,Cafe Rio Mexican Grill,https://s3-media4.fl.yelpcdn.com/bphoto/2YN1BX_H2zufP86jTdC9WA/o.jpg,True,False,https://www.yelp.com/biz/cafe-rio-mexican-grill-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12083159958,(208) 315-9958,10,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'address1': '3243 E Village Dr', 'address2': 'Ste 100', 'address3': None, 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['3243 E Village Dr', 'Ste 100', 'Meridian, ID 83646'], 'cross_streets': ''}","{'latitude': 43.62308, 'longitude': -116.35335}","['https://s3-media4.fl.yelpcdn.com/bphoto/2YN1BX_H2zufP86jTdC9WA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/twbp-Cshm7QvTicdrWYNGg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/eCqZ3ZcTVDaNg81-b6HDDw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
1006,YlZ2IgW3f2pLqBKqIJl8SA,blaze-pizza-meridian,Blaze Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/hpbpW1XLiTOVwjEaKwKjvg/o.jpg,True,False,https://www.yelp.com/biz/blaze-pizza-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12082733849,(208) 273-3849,198,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'address1': '2206 N Eagle Rd', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['2206 N Eagle Rd', 'Meridian, ID 83646'], 'cross_streets': ''}","{'latitude': 43.62503505, 'longitude': -116.353727}","['https://s3-media4.fl.yelpcdn.com/bphoto/hpbpW1XLiTOVwjEaKwKjvg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/1vEN6u8FbLrcc20Nv1URLA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/kKqf3z-EuSdv1SXX7qM3fw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
1007,p7xYhOyY5JSEVqrbNT4pCA,applebees-grill-bar-meridian-2,Applebee's Grill + Bar,https://s3-media2.fl.yelpcdn.com/bphoto/AZk46YgdTnkvLOLoVo3wLw/o.jpg,True,False,https://www.yelp.com/biz/applebees-grill-bar-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088550343,(208) 855-0343,66,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'address1': '1460 N Eagle Rd', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['1460 N Eagle Rd', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.618103, 'longitude': -116.3538569}","['https://s3-media2.fl.yelpcdn.com/bphoto/AZk46YgdTnkvLOLoVo3wLw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/mhCIurMjgBFMAUvC0Ms3eQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/7gCPAIGCzddQpMl_RjKfqg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
